dep_delay,flight_time_delay,arr_delay,dep_delay_prop,air_delay_prop,air_adjust_prop,dep_adjust_prop
0.0,-22.0,-22.0,0.0,0.0,0.0,0.0
-1.0,2.0,1.0,0.0,1.0,0.0,-0.5
0.0,-9.0,-9.0,0.0,0.0,0.0,0.0
-6.0,1.0,-5.0,0.0,0.0,0.0,0.0
-6.0,-20.0,-26.0,0.0,0.0,0.0,0.0
4.0,-11.0,-7.0,0.0,0.0,0.0,0.0
-1.0,-14.0,-15.0,0.0,0.0,0.0,0.0
-7.0,6.0,-1.0,0.0,0.0,0.0,0.0
-13.0,-3.0,-16.0,0.0,0.0,0.0,0.0
-6.0,-27.0,-33.0,0.0,0.0,0.0,0.0
-6.0,-15.0,-21.0,0.0,0.0,0.0,0.0
-3.0,-8.0,-11.0,0.0,0.0,0.0,0.0
0.0,-11.0,-11.0,0.0,0.0,0.0,0.0
-3.0,26.0,23.0,0.0,1.0,0.0,-0.12
-4.0,-18.0,-22.0,0.0,0.0,0.0,0.0
-1.0,-3.0,-4.0,0.0,0.0,0.0,0.0
-2.0,-6.0,-8.0,0.0,0.0,0.0,0.0
-4.0,-4.0,-8.0,0.0,0.0,0.0,0.0
-5.0,18.0,13.0,0.0,1.0,0.0,-0.28
0.0,-3.0,-3.0,0.0,0.0,0.0,0.0
-4.0,4.0,0.0,0.0,0.0,0.0,0.0
-4.0,-2.0,-6.0,0.0,0.0,0.0,0.0
-19.0,-2.0,-21.0,0.0,0.0,0.0,0.0
-23.0,-11.0,-34.0,0.0,0.0,0.0,0.0
-3.0,-18.0,-21.0,0.0,0.0,0.0,0.0
-4.0,8.0,4.0,0.0,1.0,0.0,-0.5
-8.0,-3.0,-11.0,0.0,0.0,0.0,0.0
-1.0,-19.0,-20.0,0.0,0.0,0.0,0.0
10.0,-23.0,-13.0,0.0,0.0,0.0,0.0
-8.0,-16.0,-24.0,0.0,0.0,0.0,0.0
-7.0,-5.0,-12.0,0.0,0.0,0.0,0.0
0.0,3.0,3.0,0.0,1.0,0.0,0.0
-8.0,2.0,-6.0,0.0,0.0,0.0,0.0
-6.0,2.0,-4.0,0.0,0.0,0.0,0.0
9.0,-20.0,-11.0,0.0,0.0,0.0,0.0
-6.0,-13.0,-19.0,0.0,0.0,0.0,0.0
-6.0,-15.0,-21.0,0.0,0.0,0.0,0.0
-7.0,-1.0,-8.0,0.0,0.0,0.0,0.0
-5.0,24.0,19.0,0.0,1.0,0.0,-0.21
-7.0,-3.0,-10.0,0.0,0.0,0.0,0.0
-4.0,-14.0,-18.0,0.0,0.0,0.0,0.0
-3.0,-14.0,-17.0,0.0,0.0,0.0,0.0
-4.0,-18.0,-22.0,0.0,0.0,0.0,0.0
1.0,-2.0,-1.0,0.0,0.0,0.0,0.0
-7.0,10.0,3.0,0.0,1.0,0.0,-0.7
6.0,-22.0,-16.0,0.0,0.0,0.0,0.0
-7.0,14.0,7.0,0.0,1.0,0.0,-0.5
-6.0,-11.0,-17.0,0.0,0.0,0.0,0.0
-2.0,-10.0,-12.0,0.0,0.0,0.0,0.0
-4.0,-1.0,-5.0,0.0,0.0,0.0,0.0
-9.0,-12.0,-21.0,0.0,0.0,0.0,0.0
-1.0,-12.0,-13.0,0.0,0.0,0.0,0.0
-1.0,-26.0,-27.0,0.0,0.0,0.0,0.0
-5.0,-8.0,-13.0,0.0,0.0,0.0,0.0
0.0,-5.0,-5.0,0.0,0.0,0.0,0.0
-3.0,-13.0,-16.0,0.0,0.0,0.0,0.0
1.0,-5.0,-4.0,0.0,0.0,0.0,0.0
-9.0,12.0,3.0,0.0,1.0,0.0,-0.75
-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0
-1.0,0.0,-1.0,0.0,0.0,0.0,0.0
-3.0,2.0,-1.0,0.0,0.0,0.0,0.0
-3.0,-11.0,-14.0,0.0,0.0,0.0,0.0
-4.0,12.0,8.0,0.0,1.0,0.0,-0.33
-3.0,7.0,4.0,0.0,1.0,0.0,-0.43
-6.0,-8.0,-14.0,0.0,0.0,0.0,0.0
-7.0,-41.0,-48.0,0.0,0.0,0.0,0.0
0.0,-7.0,-7.0,0.0,0.0,0.0,0.0
-8.0,0.0,-8.0,0.0,0.0,0.0,0.0
-5.0,-7.0,-12.0,0.0,0.0,0.0,0.0
-8.0,-7.0,-15.0,0.0,0.0,0.0,0.0
7.0,-13.0,-6.0,0.0,0.0,0.0,0.0
-9.0,-7.0,-16.0,0.0,0.0,0.0,0.0
-5.0,-36.0,-41.0,0.0,0.0,0.0,0.0
3.0,-11.0,-8.0,0.0,0.0,0.0,0.0
4.0,-14.0,-10.0,0.0,0.0,0.0,0.0
-6.0,-4.0,-10.0,0.0,0.0,0.0,0.0
-6.0,-2.0,-8.0,0.0,0.0,0.0,0.0
-1.0,-23.0,-24.0,0.0,0.0,0.0,0.0
-2.0,1.0,-1.0,0.0,0.0,0.0,0.0
-9.0,-6.0,-15.0,0.0,0.0,0.0,0.0
-5.0,0.0,-5.0,0.0,0.0,0.0,0.0
-14.0,-16.0,-30.0,0.0,0.0,0.0,0.0
-2.0,-13.0,-15.0,0.0,0.0,0.0,0.0
-5.0,-5.0,-10.0,0.0,0.0,0.0,0.0
-3.0,-9.0,-12.0,0.0,0.0,0.0,0.0
-6.0,-8.0,-14.0,0.0,0.0,0.0,0.0
-7.0,-8.0,-15.0,0.0,0.0,0.0,0.0
-11.0,-3.0,-14.0,0.0,0.0,0.0,0.0
-8.0,30.0,22.0,0.0,1.0,0.0,-0.27
-2.0,-4.0,-6.0,0.0,0.0,0.0,0.0
-7.0,-7.0,-14.0,0.0,0.0,0.0,0.0
-3.0,5.0,2.0,0.0,1.0,0.0,-0.6
-6.0,-16.0,-22.0,0.0,0.0,0.0,0.0
-8.0,-2.0,-10.0,0.0,0.0,0.0,0.0
-4.0,0.0,-4.0,0.0,0.0,0.0,0.0
-4.0,-2.0,-6.0,0.0,0.0,0.0,0.0
-3.0,-13.0,-16.0,0.0,0.0,0.0,0.0
-8.0,-10.0,-18.0,0.0,0.0,0.0,0.0
-3.0,-1.0,-4.0,0.0,0.0,0.0,0.0
-3.0,4.0,1.0,0.0,1.0,0.0,-0.75
-2.0,-12.0,-14.0,0.0,0.0,0.0,0.0
-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0
-5.0,-9.0,-14.0,0.0,0.0,0.0,0.0
-2.0,2.0,,0.0,1.0,0.0,-1.0
-2.0,-12.0,-14.0,0.0,0.0,0.0,0.0
-3.0,0.0,-3.0,0.0,0.0,0.0,0.0
-6.0,-7.0,-13.0,0.0,0.0,0.0,0.0
-3.0,3.0,0.0,0.0,0.0,0.0,0.0
-1.0,5.0,4.0,0.0,1.0,0.0,-0.2
-15.0,-14.0,-29.0,0.0,0.0,0.0,0.0
-14.0,0.0,-14.0,0.0,0.0,0.0,0.0
1.0,-17.0,-16.0,0.0,0.0,0.0,0.0
9.0,-17.0,-8.0,0.0,0.0,0.0,0.0
-4.0,-2.0,-6.0,0.0,0.0,0.0,0.0
6.0,-11.0,-5.0,0.0,0.0,0.0,0.0
-5.0,-4.0,-9.0,0.0,0.0,0.0,0.0
-1.0,-11.0,-12.0,0.0,0.0,0.0,0.0
-1.0,10.0,9.0,0.0,1.0,0.0,-0.1
-9.0,-10.0,-19.0,0.0,0.0,0.0,0.0
-7.0,-16.0,-23.0,0.0,0.0,0.0,0.0
-13.0,-4.0,-17.0,0.0,0.0,0.0,0.0
-4.0,-16.0,-20.0,0.0,0.0,0.0,0.0
-7.0,2.0,-5.0,0.0,0.0,0.0,0.0
17.0,-20.0,-3.0,0.0,0.0,0.0,0.0
-3.0,-5.0,-8.0,0.0,0.0,0.0,0.0
-3.0,-8.0,-11.0,0.0,0.0,0.0,0.0
1.0,-12.0,-11.0,0.0,0.0,0.0,0.0
-1.0,-25.0,-26.0,0.0,0.0,0.0,0.0
-2.0,1.0,-1.0,0.0,0.0,0.0,0.0
-4.0,-11.0,-15.0,0.0,0.0,0.0,0.0
-4.0,-8.0,-12.0,0.0,0.0,0.0,0.0
-8.0,-3.0,-11.0,0.0,0.0,0.0,0.0
-3.0,-16.0,-19.0,0.0,0.0,0.0,0.0
-2.0,2.0,0.0,0.0,0.0,0.0,0.0
-2.0,-15.0,-17.0,0.0,0.0,0.0,0.0
-9.0,-11.0,-20.0,0.0,0.0,0.0,0.0
6.0,-14.0,-8.0,0.0,0.0,0.0,0.0
-6.0,10.0,4.0,0.0,1.0,0.0,-0.6
-1.0,-11.0,-12.0,0.0,0.0,0.0,0.0
-2.0,-8.0,-10.0,0.0,0.0,0.0,0.0
-7.0,-13.0,-20.0,0.0,0.0,0.0,0.0
2.0,-9.0,-7.0,0.0,0.0,0.0,0.0
-2.0,-1.0,-3.0,0.0,0.0,0.0,0.0
1.0,-10.0,-9.0,0.0,0.0,0.0,0.0
-1.0,-9.0,-10.0,0.0,0.0,0.0,0.0
4.0,-26.0,-22.0,0.0,0.0,0.0,0.0
-10.0,6.0,-4.0,0.0,0.0,0.0,0.0
0.0,-26.0,-26.0,0.0,0.0,0.0,0.0
-5.0,-13.0,-18.0,0.0,0.0,0.0,0.0
-4.0,-12.0,-16.0,0.0,0.0,0.0,0.0
-8.0,-5.0,-13.0,0.0,0.0,0.0,0.0
-2.0,-7.0,-9.0,0.0,0.0,0.0,0.0
0.0,-14.0,-14.0,0.0,0.0,0.0,0.0
-17.0,-9.0,-26.0,0.0,0.0,0.0,0.0
-7.0,-6.0,-13.0,0.0,0.0,0.0,0.0
-3.0,0.0,-3.0,0.0,0.0,0.0,0.0
-5.0,0.0,-5.0,0.0,0.0,0.0,0.0
-3.0,-5.0,-8.0,0.0,0.0,0.0,0.0
-5.0,-5.0,-10.0,0.0,0.0,0.0,0.0
-5.0,-4.0,-9.0,0.0,0.0,0.0,0.0
-17.0,0.0,-17.0,0.0,0.0,0.0,0.0
3.0,-9.0,-6.0,0.0,0.0,0.0,0.0
-8.0,0.0,-8.0,0.0,0.0,0.0,0.0
-2.0,12.0,10.0,0.0,1.0,0.0,-0.17
3.0,-45.0,-42.0,0.0,0.0,0.0,0.0
-10.0,16.0,6.0,0.0,1.0,0.0,-0.62
-2.0,-5.0,-7.0,0.0,0.0,0.0,0.0
0.0,26.0,26.0,0.0,1.0,0.0,0.0
-10.0,8.0,-2.0,0.0,0.0,0.0,0.0
-13.0,-5.0,-18.0,0.0,0.0,0.0,0.0
-9.0,-1.0,-10.0,0.0,0.0,0.0,0.0
-7.0,8.0,1.0,0.0,1.0,0.0,-0.88
-3.0,13.0,10.0,0.0,1.0,0.0,-0.23
-3.0,-5.0,-8.0,0.0,0.0,0.0,0.0
-4.0,-4.0,-8.0,0.0,0.0,0.0,0.0
-6.0,-2.0,-8.0,0.0,0.0,0.0,0.0
0.0,-14.0,-14.0,0.0,0.0,0.0,0.0
-4.0,-11.0,-15.0,0.0,0.0,0.0,0.0
6.0,-18.0,-12.0,0.0,0.0,0.0,0.0
-6.0,-4.0,-10.0,0.0,0.0,0.0,0.0
-8.0,5.0,-3.0,0.0,0.0,0.0,0.0
4.0,-8.0,-4.0,0.0,0.0,0.0,0.0
-5.0,-10.0,-15.0,0.0,0.0,0.0,0.0
-5.0,3.0,-2.0,0.0,0.0,0.0,0.0
-9.0,-6.0,-15.0,0.0,0.0,0.0,0.0
-3.0,11.0,8.0,0.0,1.0,0.0,-0.27
-4.0,0.0,-4.0,0.0,0.0,0.0,0.0
-1.0,-10.0,-11.0,0.0,0.0,0.0,0.0
-2.0,-8.0,-10.0,0.0,0.0,0.0,0.0
-9.0,-4.0,-13.0,0.0,0.0,0.0,0.0
-9.0,-13.0,-22.0,0.0,0.0,0.0,0.0
0.0,-13.0,-13.0,0.0,0.0,0.0,0.0
-7.0,-32.0,-39.0,0.0,0.0,0.0,0.0
4.0,-6.0,-2.0,0.0,0.0,0.0,0.0
-9.0,40.0,31.0,0.0,1.0,0.0,-0.23
-7.0,-20.0,-27.0,0.0,0.0,0.0,0.0
8.0,-8.0,0.0,0.0,0.0,0.0,0.0
-4.0,,,0.0,1.0,0.0,
-5.0,-2.0,-7.0,0.0,0.0,0.0,0.0
-4.0,-24.0,-28.0,0.0,0.0,0.0,0.0
-4.0,-1.0,-5.0,0.0,0.0,0.0,0.0
-3.0,67.0,64.0,0.0,1.0,0.0,-0.04
-5.0,-12.0,-17.0,0.0,0.0,0.0,0.0
-12.0,-5.0,-17.0,0.0,0.0,0.0,0.0
-4.0,-18.0,-22.0,0.0,0.0,0.0,0.0
-6.0,-12.0,-18.0,0.0,0.0,0.0,0.0
-1.0,-9.0,-10.0,0.0,0.0,0.0,0.0
-2.0,-9.0,-11.0,0.0,0.0,0.0,0.0
0.0,-4.0,-4.0,0.0,0.0,0.0,0.0
-1.0,6.0,5.0,0.0,1.0,0.0,-0.17
-6.0,-10.0,-16.0,0.0,0.0,0.0,0.0
-7.0,8.0,1.0,0.0,1.0,0.0,-0.88
-6.0,-26.0,-32.0,0.0,0.0,0.0,0.0
-6.0,-15.0,-21.0,0.0,0.0,0.0,0.0
20.0,-21.0,-1.0,0.0,0.0,0.0,0.0
-4.0,-12.0,-16.0,0.0,0.0,0.0,0.0
-5.0,-14.0,-19.0,0.0,0.0,0.0,0.0
-8.0,-10.0,-18.0,0.0,0.0,0.0,0.0
-7.0,-2.0,-9.0,0.0,0.0,0.0,0.0
-2.0,3.0,1.0,0.0,1.0,0.0,-0.67
10.0,-18.0,-8.0,0.0,0.0,0.0,0.0
-3.0,-1.0,-4.0,0.0,0.0,0.0,0.0
-8.0,-5.0,-13.0,0.0,0.0,0.0,0.0
-3.0,-7.0,-10.0,0.0,0.0,0.0,0.0
-1.0,-1.0,-2.0,0.0,0.0,0.0,0.0
-1.0,-13.0,-14.0,0.0,0.0,0.0,0.0
0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
0.0,-12.0,-12.0,0.0,0.0,0.0,0.0
-6.0,15.0,9.0,0.0,1.0,0.0,-0.4
-7.0,-18.0,-25.0,0.0,0.0,0.0,0.0
-3.0,-28.0,-31.0,0.0,0.0,0.0,0.0
-6.0,4.0,-2.0,0.0,0.0,0.0,0.0
0.0,5.0,5.0,0.0,1.0,0.0,0.0
-2.0,-7.0,-9.0,0.0,0.0,0.0,0.0
-6.0,-15.0,-21.0,0.0,0.0,0.0,0.0
-3.0,-5.0,-8.0,0.0,0.0,0.0,0.0
-1.0,-7.0,-8.0,0.0,0.0,0.0,0.0
-6.0,2.0,-4.0,0.0,0.0,0.0,0.0
-14.0,8.0,-6.0,0.0,0.0,0.0,0.0
-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0
-3.0,-4.0,-7.0,0.0,0.0,0.0,0.0
-7.0,2.0,-5.0,0.0,0.0,0.0,0.0
-1.0,-3.0,-4.0,0.0,0.0,0.0,0.0
-6.0,-9.0,-15.0,0.0,0.0,0.0,0.0
-3.0,-9.0,-12.0,0.0,0.0,0.0,0.0
-6.0,9.0,3.0,0.0,1.0,0.0,-0.67
-12.0,-3.0,-15.0,0.0,0.0,0.0,0.0
-6.0,-8.0,-14.0,0.0,0.0,0.0,0.0
-5.0,-11.0,-16.0,0.0,0.0,0.0,0.0
-5.0,-7.0,-12.0,0.0,0.0,0.0,0.0
-1.0,,,0.0,1.0,0.0,
-11.0,5.0,-6.0,0.0,0.0,0.0,0.0
-8.0,-19.0,-27.0,0.0,0.0,0.0,0.0
-11.0,-16.0,-27.0,0.0,0.0,0.0,0.0
-1.0,-6.0,-7.0,0.0,0.0,0.0,0.0
1.0,-8.0,-7.0,0.0,0.0,0.0,0.0
-8.0,-1.0,-9.0,0.0,0.0,0.0,0.0
-3.0,16.0,13.0,0.0,1.0,0.0,-0.19
-6.0,-1.0,-7.0,0.0,0.0,0.0,0.0
0.0,-17.0,-17.0,0.0,0.0,0.0,0.0
-9.0,-2.0,-11.0,0.0,0.0,0.0,0.0
17.0,-24.0,-7.0,0.0,0.0,0.0,0.0
-6.0,-9.0,-15.0,0.0,0.0,0.0,0.0
5.0,-13.0,-8.0,0.0,0.0,0.0,0.0
-5.0,2.0,-3.0,0.0,0.0,0.0,0.0
-11.0,-3.0,-14.0,0.0,0.0,0.0,0.0
-5.0,9.0,4.0,0.0,1.0,0.0,-0.56
-4.0,18.0,14.0,0.0,1.0,0.0,-0.22
-2.0,-20.0,-22.0,0.0,0.0,0.0,0.0
-8.0,-4.0,-12.0,0.0,0.0,0.0,0.0
-3.0,6.0,3.0,0.0,1.0,0.0,-0.5
-13.0,-9.0,-22.0,0.0,0.0,0.0,0.0
-3.0,-13.0,-16.0,0.0,0.0,0.0,0.0
-1.0,-11.0,-12.0,0.0,0.0,0.0,0.0
-7.0,1.0,-6.0,0.0,0.0,0.0,0.0
-3.0,4.0,1.0,0.0,1.0,0.0,-0.75
-2.0,-3.0,-5.0,0.0,0.0,0.0,0.0
-16.0,-10.0,-26.0,0.0,0.0,0.0,0.0
-1.0,-3.0,-4.0,0.0,0.0,0.0,0.0
-4.0,-1.0,-5.0,0.0,0.0,0.0,0.0
-7.0,0.0,-7.0,0.0,0.0,0.0,0.0
-3.0,11.0,8.0,0.0,1.0,0.0,-0.27
-11.0,-15.0,-26.0,0.0,0.0,0.0,0.0
-12.0,6.0,-6.0,0.0,0.0,0.0,0.0
-2.0,7.0,5.0,0.0,1.0,0.0,-0.29
-11.0,13.0,2.0,0.0,1.0,0.0,-0.85
-2.0,-19.0,-21.0,0.0,0.0,0.0,0.0
-4.0,-22.0,-26.0,0.0,0.0,0.0,0.0
-4.0,6.0,2.0,0.0,1.0,0.0,-0.67
-2.0,24.0,22.0,0.0,1.0,0.0,-0.08
1.0,-16.0,-15.0,0.0,0.0,0.0,0.0
16.0,-19.0,-3.0,0.0,0.0,0.0,0.0
-9.0,-15.0,-24.0,0.0,0.0,0.0,0.0
-4.0,-5.0,-9.0,0.0,0.0,0.0,0.0
-2.0,5.0,3.0,0.0,1.0,0.0,-0.4
-1.0,-9.0,-10.0,0.0,0.0,0.0,0.0
0.0,14.0,14.0,0.0,1.0,0.0,0.0
-7.0,-9.0,-16.0,0.0,0.0,0.0,0.0
-5.0,12.0,7.0,0.0,1.0,0.0,-0.42
-6.0,6.0,0.0,0.0,0.0,0.0,0.0
-11.0,-11.0,-22.0,0.0,0.0,0.0,0.0
-2.0,9.0,7.0,0.0,1.0,0.0,-0.22
-5.0,7.0,2.0,0.0,1.0,0.0,-0.71
-10.0,-8.0,-18.0,0.0,0.0,0.0,0.0
-2.0,-5.0,-7.0,0.0,0.0,0.0,0.0
-8.0,-18.0,-26.0,0.0,0.0,0.0,0.0
-1.0,-8.0,-9.0,0.0,0.0,0.0,0.0
-2.0,-7.0,-9.0,0.0,0.0,0.0,0.0
-7.0,-12.0,-19.0,0.0,0.0,0.0,0.0
-3.0,-5.0,-8.0,0.0,0.0,0.0,0.0
-7.0,7.0,0.0,0.0,0.0,0.0,0.0
-3.0,6.0,3.0,0.0,1.0,0.0,-0.5
-10.0,-2.0,-12.0,0.0,0.0,0.0,0.0
-3.0,-4.0,-7.0,0.0,0.0,0.0,0.0
-4.0,-2.0,-6.0,0.0,0.0,0.0,0.0
-10.0,-1.0,-11.0,0.0,0.0,0.0,0.0
-3.0,-16.0,-19.0,0.0,0.0,0.0,0.0
-3.0,-6.0,-9.0,0.0,0.0,0.0,0.0
-4.0,-15.0,-19.0,0.0,0.0,0.0,0.0
-8.0,-7.0,-15.0,0.0,0.0,0.0,0.0
-4.0,-3.0,-7.0,0.0,0.0,0.0,0.0
-5.0,0.0,-5.0,0.0,0.0,0.0,0.0
-7.0,-13.0,-20.0,0.0,0.0,0.0,0.0
-2.0,5.0,3.0,0.0,1.0,0.0,-0.4
-2.0,-2.0,-4.0,0.0,0.0,0.0,0.0
-10.0,-12.0,-22.0,0.0,0.0,0.0,0.0
-4.0,-6.0,-10.0,0.0,0.0,0.0,0.0
0.0,-6.0,-6.0,0.0,0.0,0.0,0.0
-8.0,-37.0,-45.0,0.0,0.0,0.0,0.0
-2.0,-1.0,-3.0,0.0,0.0,0.0,0.0
-5.0,6.0,1.0,0.0,1.0,0.0,-0.83
-2.0,-7.0,-9.0,0.0,0.0,0.0,0.0
-4.0,-8.0,-12.0,0.0,0.0,0.0,0.0
-8.0,-17.0,-25.0,0.0,0.0,0.0,0.0
-5.0,-18.0,-23.0,0.0,0.0,0.0,0.0
-2.0,-11.0,-13.0,0.0,0.0,0.0,0.0
3.0,-31.0,-28.0,0.0,0.0,0.0,0.0
-5.0,0.0,-5.0,0.0,0.0,0.0,0.0
-7.0,-7.0,-14.0,0.0,0.0,0.0,0.0
-9.0,-16.0,-25.0,0.0,0.0,0.0,0.0
-5.0,-9.0,-14.0,0.0,0.0,0.0,0.0
-3.0,-9.0,-12.0,0.0,0.0,0.0,0.0
-10.0,-15.0,-25.0,0.0,0.0,0.0,0.0
-5.0,-20.0,-25.0,0.0,0.0,0.0,0.0
-7.0,-4.0,-11.0,0.0,0.0,0.0,0.0
-4.0,-4.0,-8.0,0.0,0.0,0.0,0.0
-7.0,0.0,-7.0,0.0,0.0,0.0,0.0
2.0,-10.0,-8.0,0.0,0.0,0.0,0.0
-1.0,4.0,3.0,0.0,1.0,0.0,-0.25
-5.0,-10.0,-15.0,0.0,0.0,0.0,0.0
0.0,-3.0,-3.0,0.0,0.0,0.0,0.0
-4.0,-2.0,-6.0,0.0,0.0,0.0,0.0
-4.0,1.0,-3.0,0.0,0.0,0.0,0.0
-6.0,6.0,0.0,0.0,0.0,0.0,0.0
-1.0,-39.0,-40.0,0.0,0.0,0.0,0.0
-6.0,-7.0,-13.0,0.0,0.0,0.0,0.0
-8.0,-13.0,-21.0,0.0,0.0,0.0,0.0
0.0,16.0,16.0,0.0,1.0,0.0,0.0
14.0,-14.0,0.0,0.0,0.0,0.0,0.0
-10.0,-10.0,-20.0,0.0,0.0,0.0,0.0
-7.0,-7.0,-14.0,0.0,0.0,0.0,0.0
-2.0,-20.0,-22.0,0.0,0.0,0.0,0.0
-4.0,-9.0,-13.0,0.0,0.0,0.0,0.0
0.0,-13.0,-13.0,0.0,0.0,0.0,0.0
-8.0,2.0,-6.0,0.0,0.0,0.0,0.0
2.0,-19.0,-17.0,0.0,0.0,0.0,0.0
-2.0,-11.0,-13.0,0.0,0.0,0.0,0.0
-8.0,-13.0,-21.0,0.0,0.0,0.0,0.0
10.0,-26.0,-16.0,0.0,0.0,0.0,0.0
2.0,-2.0,0.0,0.0,0.0,0.0,0.0
-1.0,-2.0,-3.0,0.0,0.0,0.0,0.0
-5.0,0.0,-5.0,0.0,0.0,0.0,0.0
-10.0,-10.0,-20.0,0.0,0.0,0.0,0.0
-2.0,-12.0,-14.0,0.0,0.0,0.0,0.0
-2.0,-5.0,-7.0,0.0,0.0,0.0,0.0
-10.0,-2.0,-12.0,0.0,0.0,0.0,0.0
-2.0,-12.0,-14.0,0.0,0.0,0.0,0.0
-9.0,-21.0,-30.0,0.0,0.0,0.0,0.0
-6.0,-7.0,-13.0,0.0,0.0,0.0,0.0
-8.0,9.0,1.0,0.0,1.0,0.0,-0.89
-7.0,-19.0,-26.0,0.0,0.0,0.0,0.0
-10.0,-4.0,-14.0,0.0,0.0,0.0,0.0
-3.0,-4.0,-7.0,0.0,0.0,0.0,0.0
-8.0,-1.0,-9.0,0.0,0.0,0.0,0.0
-7.0,-19.0,-26.0,0.0,0.0,0.0,0.0
-3.0,-17.0,-20.0,0.0,0.0,0.0,0.0
-7.0,2.0,-5.0,0.0,0.0,0.0,0.0
3.0,-15.0,-12.0,0.0,0.0,0.0,0.0
-4.0,-17.0,-21.0,0.0,0.0,0.0,0.0
11.0,-11.0,0.0,0.0,0.0,0.0,0.0
-5.0,14.0,9.0,0.0,1.0,0.0,-0.36
2.0,-23.0,-21.0,0.0,0.0,0.0,0.0
-6.0,-12.0,-18.0,0.0,0.0,0.0,0.0
-5.0,-4.0,-9.0,0.0,0.0,0.0,0.0
-2.0,-22.0,-24.0,0.0,0.0,0.0,0.0
-6.0,-14.0,-20.0,0.0,0.0,0.0,0.0
1.0,-21.0,-20.0,0.0,0.0,0.0,0.0
-13.0,-4.0,-17.0,0.0,0.0,0.0,0.0
-6.0,-27.0,-33.0,0.0,0.0,0.0,0.0
-5.0,-1.0,-6.0,0.0,0.0,0.0,0.0
-9.0,2.0,-7.0,0.0,0.0,0.0,0.0
-5.0,-8.0,-13.0,0.0,0.0,0.0,0.0
-3.0,-14.0,-17.0,0.0,0.0,0.0,0.0
-2.0,-13.0,-15.0,0.0,0.0,0.0,0.0
4.0,-8.0,-4.0,0.0,0.0,0.0,0.0
-1.0,-4.0,-5.0,0.0,0.0,0.0,0.0
-6.0,-9.0,-15.0,0.0,0.0,0.0,0.0
-7.0,6.0,-1.0,0.0,0.0,0.0,0.0
-6.0,7.0,1.0,0.0,1.0,0.0,-0.86
0.0,8.0,8.0,0.0,1.0,0.0,0.0
-5.0,4.0,-1.0,0.0,0.0,0.0,0.0
5.0,-7.0,-2.0,0.0,0.0,0.0,0.0
-4.0,-17.0,-21.0,0.0,0.0,0.0,0.0
-5.0,-13.0,-18.0,0.0,0.0,0.0,0.0
-7.0,-5.0,-12.0,0.0,0.0,0.0,0.0
-5.0,-2.0,-7.0,0.0,0.0,0.0,0.0
-2.0,-16.0,-18.0,0.0,0.0,0.0,0.0
-4.0,17.0,13.0,0.0,1.0,0.0,-0.24
-5.0,-28.0,-33.0,0.0,0.0,0.0,0.0
-1.0,10.0,9.0,0.0,1.0,0.0,-0.1
-7.0,4.0,-3.0,0.0,0.0,0.0,0.0
-11.0,-3.0,-14.0,0.0,0.0,0.0,0.0
-2.0,-12.0,-14.0,0.0,0.0,0.0,0.0
-9.0,-16.0,-25.0,0.0,0.0,0.0,0.0
-4.0,17.0,13.0,0.0,1.0,0.0,-0.24
-7.0,5.0,-2.0,0.0,0.0,0.0,0.0
-12.0,-3.0,-15.0,0.0,0.0,0.0,0.0
-5.0,-2.0,-7.0,0.0,0.0,0.0,0.0
-9.0,1.0,-8.0,0.0,0.0,0.0,0.0
-2.0,-12.0,-14.0,0.0,0.0,0.0,0.0
-7.0,-1.0,-8.0,0.0,0.0,0.0,0.0
-5.0,6.0,1.0,0.0,1.0,0.0,-0.83
1.0,-9.0,-8.0,0.0,0.0,0.0,0.0
-8.0,-14.0,-22.0,0.0,0.0,0.0,0.0
-7.0,-7.0,-14.0,0.0,0.0,0.0,0.0
-1.0,10.0,9.0,0.0,1.0,0.0,-0.1
-6.0,-8.0,-14.0,0.0,0.0,0.0,0.0
-9.0,14.0,5.0,0.0,1.0,0.0,-0.64
-7.0,12.0,5.0,0.0,1.0,0.0,-0.58
-2.0,-7.0,-9.0,0.0,0.0,0.0,0.0
-3.0,-12.0,-15.0,0.0,0.0,0.0,0.0
-3.0,-11.0,-14.0,0.0,0.0,0.0,0.0
-1.0,-1.0,-2.0,0.0,0.0,0.0,0.0
-12.0,13.0,1.0,0.0,1.0,0.0,-0.92
-6.0,-13.0,-19.0,0.0,0.0,0.0,0.0
5.0,-17.0,-12.0,0.0,0.0,0.0,0.0
-1.0,-27.0,-28.0,0.0,0.0,0.0,0.0
-9.0,-8.0,-17.0,0.0,0.0,0.0,0.0
-3.0,-18.0,-21.0,0.0,0.0,0.0,0.0
-5.0,-6.0,-11.0,0.0,0.0,0.0,0.0
-7.0,6.0,-1.0,0.0,0.0,0.0,0.0
0.0,-19.0,-19.0,0.0,0.0,0.0,0.0
0.0,-17.0,-17.0,0.0,0.0,0.0,0.0
1.0,-10.0,-9.0,0.0,0.0,0.0,0.0
-7.0,7.0,0.0,0.0,0.0,0.0,0.0
-12.0,-2.0,-14.0,0.0,0.0,0.0,0.0
-5.0,1.0,-4.0,0.0,0.0,0.0,0.0
